在,富盈公馆三期,马安镇,普通住宅 商铺 城市综合体,12500元/㎡,2020-12-01,225000㎡,2435户,家盛物业公司,,毛坯,1.8,2678个,2015-06-01,惠州世联行,,惠州市富盈房地产开发有限公司,,东部新城,板楼 小高层 高层 超高层,90/99/100㎡,2020-06,550000㎡,45栋,2元/㎡·月,,70,35%,1:1.1,,,一梯两户,粤(惠)房开证字第4000098号,,,暂无数据,刚需产品 改善产品 公园地产,惠州市惠城区三环东路鹿江路1号,富盈公馆项目规划总建筑面积约55万平米，目前推出的是三期产品，三期项目占地面积14.38万㎡，建筑面积34.56万㎡，容积率1.8，绿化率35%，由高层结合洋房的组合，共45栋（其中11-15栋、22－23栋、50－53栋32层，16栋29层，17－20栋17层，21－49栋31层，24、48、54栋为1层商业，25、35栋8层，26－34栋10层，36－47栋11层，55栋为1层门卫。1层地下室），共户数2363户/车位2589个，地面258个，地下2331个，车位比例1:1.1。,http://newhouse.fz0752.com/project/detail.shtml?num=20160001,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,鼎浩城,马安镇,,9900元/㎡,,暂无数据,1022户,,,毛坯,2.60,1036个个,,,,惠州市圣马龙投资有限公司,,东部新城,暂无数据,,暂无数据,暂无数据,暂无数据,1.65元/㎡·月,,,36%,暂无数据,,,,粤（惠）房开证字第400122号,,,9栋高层,暂无数据,惠州市马安镇群乐路8号（马安镇政府旁）,鼎浩城位于大东平生活区，将打造13.8万平米的精端住区！项目所处位置也是马安行政中心、在镇政府旁100米，周边还有国土局、维稳中心等行政单位，是未来的马安镇中心。项目紧邻的惠州大道，是贯穿惠州东西的城市主干道，经惠州大道到东平(10分钟)、江北(15分钟)都十分方便。惠州大道东向通往平潭、大岭直至惠东，惠州机场改民用后，这条道路也是由机场回惠州的主要道路。此外经东平走西枝江大桥到河南岸麦地商圈，也只需要15分钟的车程。3、29、D1、等公交线路到达。,http://newhouse.fz0752.com/project/detail.shtml?num=W10045,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,江滨华府,江北街道,普通住宅 别墅,10721元/㎡,2021-05-01,20.7万㎡,四期582户,惠阳半岛壹号物业,,毛坯,1.5,4期626个,,中原地产,,惠州市润田房地产开发有限公司,,大江北,多层 高层 双拼别墅 联排别墅,建面约67/88/105㎡,2022-12-31,50.3万㎡,高层1/2/3/4/5栋,四期高层2.3元/㎡·月,,70年,30%,1:1.1,,,2梯4户,粤（惠）房开证字第5000287号,,,暂无数据,教育社区 轨道物业 江景洋房 宜居生态 景观居所,惠州市惠城区惠博大道466号,江滨华府位于北站新城与江北城区的中轴位置，投资商是中建蛇口，由惠州市润田房地产开发有限公司建设。项目占地20.7万㎡，总建筑面积50.3万㎡，分四期开发，一期为别墅和高层，二期为商业，别墅和高层，三期为商业、多层及高层，四期为高层及商业。,http://newhouse.fz0752.com/project/detail.shtml?num=2013002250,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,嘉逸园,龙丰街道,普通住宅 别墅,10200元/㎡,,340000㎡,3100户,惠州市嘉隆泰物业管理有限公司,,毛坯,1.60,4200个,2010-01-01,,,惠州市嘉隆泰房地产投资开发有限公司,,老城区,塔楼 塔板结合 高层,99/100/124/126/136㎡,暂无数据,800000㎡,44栋,2.80元/㎡·月,,70年,39%,1:1.4,,,,粤（惠）房开证字第4000066号,,,106套别墅，洋房共5栋，2栋30层，1/3/5/6栋28层,暂无数据,惠州市古塘坳东风村188号,嘉逸园是嘉隆泰地产在惠州打造的项目，位于惠城区尖峰山风景区下（仲恺大道边，距离白云收费站100米），地处深惠门户要塞，总占地约34万平米，总建面约80万平方米。 嘉逸园秉承意大利建筑格调。嘉逸园·云麓位于惠州市古塘坳尖峰山风景区，该风景区不仅是深惠门户，更是惠州天然资本所在。大南山森林公园，天屏的自然生态氧吧，600亩山林，不止是释怀生活感触之地，更是保持生态养生的惯性支撑。18000平米林海湖泊，是嘉逸园·云麓的独特风情，“山林倒映水生境”的世外桃源真画面在此得以亲身领会。 嘉逸园整个社区内集萃了会所、双语幼儿园、小学、中学、天幕泳池等生活配套，产品涵盖独栋、双拼、山景洋房等物业类别。,http://newhouse.fz0752.com/project/detail.shtml?num=2011000461,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,东江学府7期,河南岸街道,普通住宅,15500元/㎡,2020-08-14,21192㎡,648户,惠州市联方物业管理有限公司,惠南学校,毛坯 公共部分精装修,2.9,614个,,,,惠州市世纪置业有限公司,,金山新城,高层,建面105-124㎡；建面76—85㎡,2022-07,61364㎡,5栋,高层2.8/商务办3.5元/㎡·月,惠州一中,住宅截至至2090年4月2日止,25%,1：0.95,,,,粤（惠）房开证字第3000124号,,,暂无数据,品牌房企 刚需产品 投资产品 教育社区 中小户型,惠州市惠城区演达大道69号,世纪·东江学府，百万平米教育醇熟社区，已开发了一期、二期、三期一区、三期二区、五期、六期。社区内，坐拥惠州一中、惠南学校、3所幼儿园，从幼儿园到高中，0—18岁全龄段优质的教育学府，轻松铺就成才之路，免除家长接送孩子之苦。配套生活设施完善，居住氛围醇熟，目前已有10000多户业主幸福选择。 东江学府七期，位于世纪东江学府西南面，拥有美化美奂的园林、精致的户型设计，更大空间，更好享受，更大未来！,http://newhouse.fz0752.com/project/detail.shtml?num=2010001965,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,明发·高榜新城,龙丰街道,普通住宅 别墅 商铺,10800元/㎡,2020-05-10,33万㎡,5372（一期1464）户,深圳市福田物业发展有限公司,共联小学,毛坯,2.3,6445个,,惠州市泰基房地产经纪有限公司,,惠州富之页房地产开发有限公司,广东呈斯意特建设设计有限公司，北京市喜邦国际工程设计顾问有限公司,老城区,塔板结合 高层,建面约77/78/111㎡,暂无数据,92万㎡,一期11栋,住宅：1.5元/㎡·月,惠州四中,住宅截至2075.7.28,32%,1:1.2,,瓷砖,,粤（惠）房开证字第5100010号,深圳文科园林股份有限公司,欧式风格,一期计划建设地上33层，地下1层,宜居生态 品质居所 现房,惠州市永联路5号（惠州火车西站进来500米）,明发·高榜新城是明发集团在惠州打造的首个地标百万生态都会城，是明发集团进军中国华南市场的代表性力作。,http://newhouse.fz0752.com/project/detail.shtml?num=W10029,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,合生愉景湾,水口街道,别墅,9500元/㎡,,2070000㎡,4790户,康景物业集团,,毛坯,2.00,5188个,2011年,,,惠州市亚派房地产有限公司,,东部新城,联排别墅 双拼别墅 高层,建面270-330㎡别墅,暂无数据,2250000㎡,23栋,1.8元/㎡·月,,70,90%,1:1.1,,,,粤（惠）房开证字第3000078号,,,E1-4/E1-5待售，楼层28层,江景洋房 公园地产,惠州市惠城区水口龙和东一路,合生创展集团于1992年成立，1998年上市，在25年历程中，在30个城市有近100个项目，业主基数达到150万。合生·愉景湾位于水口高新科技园区，雄踞惠州母亲河东江畔上，拥有2028亩江、山、湖、岛、公园等多重不可再生自然资源。是合生在惠州打造的一个环境清幽的集养生，休闲，宜居于一体的百万平米级大盘。占地207万㎡，建面225万㎡，绿化高达90%，容积率2.0，总户数4790，为南中国首席微养生度假大盘。,http://newhouse.fz0752.com/project/detail.shtml?num=20140086,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
待,滟桥,桥东街道,住宅,待定元/㎡,,暂无数据,1033户,金源联合地产物业,,毛坯,2.3,"地上121个, 地下1148个个",,,,金源联合地产集团有限公司,,东平,住宅,,暂无数据,暂无数据,暂无数据,待定元/㎡·月,,,35%,暂无数据,,,,粤（惠）房开证字第5000346号,,,14栋28-33层,最新预售,惠州市桥东上东平荷兰水乡东岸,滟桥位于惠州东平片区，南面紧靠翡俪港。西侧为24米规划路，北面规划路宽36米，用地中间有一宽24米规划路穿过，将用地分成南北两区。周边交通条件良好，交通便利。本用地和东平半岛荷兰水乡隔河相望，可共享百万平米荷兰水乡成熟社区的教育资源和社区配套设施，形成一大型生活社区的氛围。,http://newhouse.fz0752.com/project/detail.shtml?num=20140059,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
尾,赛格假日广场,桥东街道,写字楼,14000元/㎡,,暂无数据,265户,,,毛坯,3.27,522个,,,,惠州市群星房地开发有限公司,,,暂无数据,,暂无数据,暂无数据,暂无数据,待定元/㎡·月,,,30%,暂无数据,,,,粤(惠)房开证字第3000068号,,,1栋25层5A甲级写字楼,暂无数据,惠州市惠城区东平半岛惠州大道与窑头中路交汇处,赛格假日广场集5A甲级生态写字楼、大型体验式购物中心于一体的城市综合体。将高端假日体验、美食娱乐数码旗舰、5A级写字楼融于一城，打造东平首席时尚生活中心。,http://newhouse.fz0752.com/project/detail.shtml?num=20140057,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
在,佳兆业中心,江北街道,城市综合体 写字楼,写字楼15000元/㎡,,70871㎡,2296户,佳兆业物业管理（深圳）有限公司惠州分公司,,毛坯,7.20,一期地下308个，二期2976个，T1栋5000个个,,世联地产,,惠州纬通房产有限公司,香港刘伍建筑师事务所 华森建筑与工程设计顾问有限公司,大江北,高层 塔板结合,236-340㎡写字楼,暂无数据,691277㎡,暂无数据,三期9元/㎡·月,,50,15%,暂无数据,,,,粤（惠）房开证字第5000484号,香港刘伍建筑师事务所 华森建筑与工程设计顾问有限公司,,一期1-2层为裙楼，3层为架空层园林及泛会所，4-29层为公寓，共计1267套。二期60、41、28层。,暂无数据,惠州市惠城区惠州大道11号佳兆业中心二期,佳兆业中心是惠州拥有超大建设规模、地标性建筑高度、紧邻地铁口的CBD地标综合体，以世界视野和一流品质打造多元化产品，荟萃了国际最尖端的居住模式、11万平米超大规模的shopping mall、超甲级写字楼及五星级天际酒店，将代表惠州最繁华一极的国际尖端都市生活方式，是惠州国际时尚都市生活的缔造者，将全面推动惠州CBD升级换代，树立惠州城市新形象和构筑城市新地标。项目总占地面积约7.1万平米，总建筑面积近70万平米，总投资将达48亿，是惠州乃至华南片区最具规模的城市综合体之一。项目分三期开发建设，一期规划为集大型品牌超市及高尚公寓的国际生活示范区；二期规划有超甲级写字楼、五星级酒店、大型购物中心和超高层国际公寓，其中超高层写字楼和酒店部分将达60余层，将成为惠州城市新地标，商业部分以“现代、时尚、简洁”为基调，致力于打造成为惠州首席时尚购物中心及城市客厅。,http://newhouse.fz0752.com/project/detail.shtml?num=2012000298,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
尾,鸿润叠韵,河南岸街道,,11500元/㎡,,暂无数据,1206户,惠州市鸿润物业有限公司,,毛坯,3.46,暂无数据,,,,惠州市冠阜实业有限公司,,泛金山湖,暂无数据,,暂无数据,暂无数据,暂无数据,1.8元/㎡·月,,,50%,暂无数据,,,,粤（惠）房开证字第5000280号,,,"A/B栋30层,C/D/E/F栋32层G/H栋31层",暂无数据,惠州市惠城区惠南大道8号,鸿润·叠韵位于演达南核心区域——体育南路与惠南大道交汇处，西临惠南大道，交通便利，配套完善。项目占地47193.9万平方米，整个地块呈东高西低之势，前后落差近9米。,http://newhouse.fz0752.com/project/detail.shtml?num=2013000111,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
待,光耀翡俪港,桥东街道,住宅,8000元/㎡,,暂无数据,1026户,惠州市光耀物业服务有限公司,,毛坯,2.5,地下1556，地上87个,,,,光耀集团有限公司,,东平,住宅,,暂无数据,暂无数据,暂无数据,4.85元/㎡·月,,,30%,暂无数据,,,,建开企[2009]903,,,"首批48套别墅；高层D1栋/32层,D2栋/32层",江景 团购楼盘 人气楼盘,惠州市桥东上东平,光耀?翡俪港是惠州本土NO.1的光耀集团斥巨资打造的TOP系项目，位于惠州市惠城区的上东平中央滨江豪宅区，是江北CBD—东平—上东平黄金三角最佳居住板块，紧临东江位于上风上水位置，是政府“两江四岸”景观资源核心地段，与光耀集团已开发的荷兰水乡成熟大社区隔江相望，将打造成全城最具城市价值的顶级别墅大社区。,http://newhouse.fz0752.com/project/detail.shtml?num=2011000729,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,海伦堡东江悦,水口街道,普通住宅,9500元/㎡,,13200.5㎡,343户,海伦堡物业,,毛坯,3.0,暂无数据,,,,惠州市盈居房地产开发有限公司,,东部新城,高层,99-127㎡,暂无数据,55070.96㎡,4栋,2.5元/㎡·月,,,35%,暂无数据,,,1、2栋两梯四户，3、4栋两梯三户,粤（惠）房开证字第5000461号,,,25-26层,品牌房企 刚需产品,惠州·中信桥南,海伦堡·东江悦，是全国百强房企，海伦堡地产深耕惠州十二载打造的精品力作之一。项目坐落于水口滨江区中信桥旁，与江北CBD隔江相望，一步尽揽江北繁华胜境。项目总建筑面积为5.51万平米，雄踞头排瞰江位置，坐拥一线东江美景。采用“健康+”住宅体系打造4栋25-26层高层洋房，整体采用半围合式的建筑布局，皆为全南向或南北通透户型，确保每一户的优质居住体验，成就头排瞰江巨著。,http://newhouse.fz0752.com/project/detail.shtml?num=20180163,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,海伦堡十里东江,江南街道,普通住宅 商铺,9100元/㎡,,48495㎡,739户,广州海伦堡物业管理有限公司,,毛坯,1.91,927个,,世联行,迅达（中国）电梯有限公司,惠州市佳泽房地产开发有限公司,广州铭宇建筑工程设计有限公司,老城区,高层,高层93-129㎡/叠墅141-155㎡,暂无数据,129385㎡,17栋,2.5-4.5元/㎡·月,,住宅70年（2017-2087）,30%,1:1.3,,,,粤（惠）房开证字第5000414号,广州茏腾园林景观设计有限公司,,小高层，多层,暂无数据,广东省惠州市惠城区江南大道16号,海伦堡·十里东江为品牌地产海伦堡全新打造的一线江景、低密墅质住区。项目由12栋小高层、5栋叠墅“阵列式”排布而成，1.91低容积率惠州罕见。项目临江而起，享0距离无遮挡一线江景，浩瀚东江推窗即见；家门口的东江画廊，归家途中山水相迎。同时，项目为新江南片区首个作品，坐拥“三桥一道”便捷交通。经江南大道8分钟可达下角生活圈；经合生桥，约10分钟可达江北CBD；在建的第三东江大桥开通后，即刻串联惠城、博罗、仲恺三城。随着未来滨江公园升级、周边配套完善，繁荣生活近在咫尺，升值潜力不可限量。,http://newhouse.fz0752.com/project/detail.shtml?num=20180146,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,世纪金湖花园,河南岸街道,普通住宅,13800元/㎡,,69303㎡,1312户,惠州市联方物业管理有限公司,,毛坯,2.5,1733个,,,,惠州市世纪置业有限公司,,泛金山湖,高层 双拼别墅,,暂无数据,224637㎡,32栋,2.8元/㎡·月,,70,30%,暂无数据,2020年,,,粤（惠）房开证字第3000124号,,,最高31层,暂无数据,惠州市惠城区河南岸环湖三路南段2号,世纪金湖，是世纪置业继世纪东江学府之后打造的又一扛鼎之作。位于金山湖公园之中，惠州地标惠州塔之旁，沃尔玛购物广场之邻，奥体公园之侧，河滨之畔，拥有365万㎡金山湖公园、1200米长私家河岸线，环抱面水、户户朝南。项目总建筑面积为224637平方米，总套数为1312户。,http://newhouse.fz0752.com/project/detail.shtml?num=20180140,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,碧桂园紫台,小金口街道,商铺 普通住宅,11000元/㎡,,约2万㎡,440户,广东碧桂园物业服务股份有限公司,,毛坯,2.5,490个,,,,惠阳信德实业有限公司,,大江北,高层,建面约95/117/142㎡2-4房,暂无数据,约6.4万㎡,4栋,洋房2.6元/㎡·月,,70,30%,1:1.1,,,2梯4户,粤（惠）房开证字第5000459号,,,暂无数据,宜居生态 江景洋房 教育社区 改善产品 刚需产品 品牌房企,惠城·江北·技师学院旁,碧桂园紫台是碧桂园进入惠城江北的首个项目，碧桂园将按精品的品质标准，倾力打造。,http://newhouse.fz0752.com/project/detail.shtml?num=20180132,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,东璟华府,水口街道,普通住宅,9700元/㎡,,5493.825㎡,102户,惠州市和和物业管理有限公司,,毛坯,2.12,117个,,惠州市恒信伟业实业有限公司,,惠州市铭泰诚实业有限公司,广东呈斯意特建筑设计有限公司,东部新城,小高层 高层,76-133㎡,暂无数据,11635㎡,2栋,1.85元/㎡·月,,70,30%,1:1,,,,粤（惠）房开证字第5000441号,惠州市风艺园林景观设计有限公司,,10-23层,中小户型,惠州市惠城区水口街道办事处人民南二路6号,"东璟华府项目位于惠州惠城区水口龙湖商业中心城核心区域，与江北仅一江之隔，市政规划本片区所属滨江片区，日后将打造成产城融合示范区，隆生大桥、中信大桥及金山大桥各大交通路网将贯穿全城，坐享江北、东平、河麦“三大核心商圈”城市配套资源，所处城央荟萃；而项目周边由湖滨公园、体育中心、花溪竹影景观公园、水口西区滨江公园，四大公园环绕,尽享原生态的从容生活；以及市级公立学校、中心小学、新湖小学、新湖幼儿园、水口中学及惠州西湖高级中学（在建）等品牌学校云集左右，家门口即可实现丰富的教育配套资源；项目奢享如此醇熟的生活配套，地理位置优越，坐享“景致城东，私家绿洲”之美誉，属于市场上的豪宅项目，升值空间将成为质的飞越。现隆生大桥已完成合拢，预计2018年12月通车。",http://newhouse.fz0752.com/project/detail.shtml?num=20180124,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,隆生金山湖中心,河南岸街道,其它,15500元/㎡,,11.5万㎡,公寓420户,惠州隆生物业管理有限公司,,毛坯,3.0,暂无数据,,,,惠州市隆生房地产有限公司,,,高层 塔楼,建面49㎡/75㎡公寓,暂无数据,52.5万㎡,2栋,暂无数据,,公寓40年,35%,暂无数据,,,三梯三户,粤房开证字贰0800048号,,,27层,中小户型 投资产品 品牌房企,惠州三环南路32号（金山湖中心）,隆生金山湖中心，隆生企业30年品牌倾力打造，超52万㎡大型城市综合体，涵盖5A甲级写字楼、高尚住宅区、大型购物中心、高端公寓、12班制幼儿园、休闲商业街区等丰富业态，打造一站式都会大城。隆生金山湖中心16万㎡购物中心（隆生广场金山湖中心店），惠州超大规模购物中心，集品牌超市、电影院、时尚百货、儿童乐园、特色餐饮、休闲娱乐等，坐享一站式吃、喝、玩、乐等繁华配套。,http://newhouse.fz0752.com/project/detail.shtml?num=20180115,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,经达·御金湾,江北街道,普通住宅 商铺,10750元/㎡,,23882㎡,586户,,,毛坯,3.5,842个,2017年8月26日,,,惠州市经达房产开发有限公司,,大江北,高层,102-142㎡,暂无数据,110131㎡,暂无数据,暂无数据,,70,暂无数据,暂无数据,2019年1月10日封顶,,,粤（惠）房开证字第5000457号,,,1-3栋25层、4/7栋26层，5/6栋30层,刚需产品,惠州江北42号小区（惠州大道与金石二路交汇处）,经达·御金湾项目位于惠州江北42号小区（惠州大道与金石二路交汇处），项目是由惠州市经达房产开发有限公司倾心打造，总占地面积23882㎡，总建筑面积110131㎡，项目规划产品为80-140平方。中等体量围合式宜居住区，两梯3-4户舒适配比，为生活而来；现代风格建筑搭配现代风情园林，时尚大气，四季皆景；双层真空钢化玻璃、蒂森克虏伯德国品牌电梯等品牌建材，以品质践行经达初心；人车分流设计，约1:1.4停车位配比，安全出行，停车无忧；首层特色商业街区，贴身繁华紧密相随；首推约80~140㎡品质洋房，方正实用，南北通透，阳台、飘窗环绕，打造多彩创变空间；住宅采用酒店式入户大堂，智能化识别系统，礼遇归家。,http://newhouse.fz0752.com/project/detail.shtml?num=20180107,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,雨花香府,江北街道,普通住宅,11749元/㎡,,7587㎡,160户,,,毛坯,2.3,166个,2018年4月4日,东呈地产,,惠州市华宁实业有限公司,东莞市莞业建筑设计有限公司,大江北,高层,,暂无数据,27336㎡,3栋,暂无数据,,,暂无数据,暂无数据,2018年11月30日,,,粤（惠）房开证字第5000423号,东莞市莞业建筑设计有限公司,,1-3号楼17层,暂无数据,惠州市江北33号小区（三新小学正对面）,雨花香府由三栋17层高层住宅和两层地下室组成，总建筑面积27336㎡，其中计算容积率建筑面积17450㎡，地下室面积9610㎡，覆盖71-126㎡2/3/4房，产品线丰富，自住投资两相宜。,http://newhouse.fz0752.com/project/detail.shtml?num=20180103,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
售,平逸中心城,小金口街道,城市综合体,9600元/㎡,,2.7万㎡,489户,,,毛坯 公共部分精装修,2.5,785个,,,,惠州市创亿地产投资策划有限公司,,大江北,高层,115/137/139 ㎡,暂无数据,6.4万㎡,6栋,暂无数据,,70,25%,1：1.6,,,,粤（惠）房开证字第5000425号,,,1栋为三层商业体，2-6栋为1至27层或1至28层住宅,暂无数据,惠州市江北惠州大道299号,平逸中心城——13万平米精奢综合体，雄踞新江北CBD中心，位处高铁北站新城核心圈，坐享市中心江北CBD成熟的多维交通、商业、生活、市政、休闲娱乐等综合配套，畅享深莞惠一小时生活圈。,http://newhouse.fz0752.com/project/detail.shtml?num=20180078,46
xmzt,name,xzqy,wylx,xsjg,kpsj,zdmj,hs,wygs,xxxq,zxqq,qjl,tcw,cgsj,dls,dtpp,kfqy,jzsjdw,ssbk,jzlb,zlhx,jlsj,jzmj,lds,wyglf,zxxq,cqyxq,lul,cwpb,jgsj,wlmyl,thpb,kfszz,ylsjdw,ylfg,lczc,lcts,xmdz,xmjj,href,qy
